investment_id,account_id,investment_type,investment_amount,market_sector,interest_rate,return_percentage
df1547d8-3c5d-4b41-8117-0ccaca4df6b4,d8b37bb9-f362-4922-a835-59dc5d03288c,Bonds,4653.44,Manufacturing,6.15,-8.21
09082903-1a1a-406c-9089-db527e520c5b,d8b37bb9-f362-4922-a835-59dc5d03288c,Mutual Funds,18817.74,Energy,8.59,-9.67
9d7a5217-53ca-4861-bca5-588788d1f1bc,33a8250b-3d59-4a57-b8bc-595060f5c6d5,Government Bonds,2003.36,Retail,5.17,11.82
e61204aa-a5e0-463e-80a1-b252691610be,33a8250b-3d59-4a57-b8bc-595060f5c6d5,ETFs,6196.53,Healthcare,7.2,-7.26
441836af-f13c-44b2-bc72-9ee597962efd,33a8250b-3d59-4a57-b8bc-595060f5c6d5,Real Estate Investment Trust,38180.06,Finance,11.48,16.79
78c262fe-c874-4f25-bc9c-9c1abe91a859,343ed007-ede5-437f-97b9-1ee1718efaaf,ETFs,3583.04,Manufacturing,11.67,19.04
c9c8cb3c-8bca-411a-aac9-9860ce7558c9,343ed007-ede5-437f-97b9-1ee1718efaaf,Cryptocurrency,24027.51,Energy,12.35,6.31
d1c85083-bdf0-4957-91fb-e78139220e19,0b65ea2c-5485-4c90-b29c-73f35de3065c,Mutual Funds,18949.41,Technology,4.8,2.2
a7903cce-240e-4dd5-b69c-d0631c8af387,0b65ea2c-5485-4c90-b29c-73f35de3065c,Real Estate Investment Trust,13924.95,Energy,2.06,-9.17
222d5ae1-862a-4b72-a1e4-282ee624225f,04c4e9ba-2b6b-4ee4-8c4b-365e4ad6b135,ETFs,44924.27,Finance,11.94,17.1
6cf087a6-48e8-4258-b9a0-2321ba4a62a5,04c4e9ba-2b6b-4ee4-8c4b-365e4ad6b135,Real Estate Investment Trust,45775.49,Manufacturing,4.11,2.32
565aa831-cbbf-4316-976e-5bff4f1bbcae,cc87a2dd-89a9-405b-9a04-8253c893a285,Commodities,24628.41,Energy,12.0,16.4
06fef2a9-7d8e-48bb-b69e-708572c97677,cc87a2dd-89a9-405b-9a04-8253c893a285,Cryptocurrency,38404.86,Technology,9.19,8.78
0748bff8-bf83-4b5d-a737-4f503fe0fa34,cc87a2dd-89a9-405b-9a04-8253c893a285,Stocks,42890.06,Manufacturing,8.75,7.33
6b411985-2ed0-4283-8110-47c2177655f3,145c5d13-d172-4eeb-a5f8-40423be756c2,Government Bonds,27497.99,Retail,0.87,-9.98
32a72a2a-4c3d-4c1e-87e6-a26b7d2bc1e4,145c5d13-d172-4eeb-a5f8-40423be756c2,Government Bonds,4079.85,Retail,0.67,7.64
2a4ab4d6-417d-4f1e-a4bf-23a47af9832c,ab1dbe0d-7315-41c9-9235-76c88d51a244,ETFs,46505.08,Energy,13.85,-7.16
707c2525-42ee-4773-aa2a-97c9f128aa61,1c9e8c41-b3a5-4a05-8ee5-774d0cd0cdc0,Commodities,3520.83,Healthcare,3.51,1.33
b3153b72-22f0-4cb5-8809-ad3827a9ca17,1c9e8c41-b3a5-4a05-8ee5-774d0cd0cdc0,ETFs,6621.06,Energy,8.89,6.27
5797c2bd-f0ad-4a40-a902-d8d42cf74ace,06c00638-7caa-4921-b375-a46c51164364,Government Bonds,47352.91,Energy,1.01,-8.54
89f5e99a-7b2e-431c-b17d-fcff0cc7c14e,06c00638-7caa-4921-b375-a46c51164364,Commodities,22653.32,Energy,4.78,-4.24
a88fed29-a20c-4dc7-8b33-8ea98f32942b,06c00638-7caa-4921-b375-a46c51164364,Real Estate Investment Trust,20459.8,Technology,14.0,4.05
17c8f6c6-d311-4042-a760-61c96edbe876,a1f0c6d5-a4b6-47c1-94d4-5457c1a59ab4,ETFs,19313.6,Energy,3.54,3.54
b40790b2-ddad-4e69-858a-bdb700bf7987,a1f0c6d5-a4b6-47c1-94d4-5457c1a59ab4,ETFs,34440.41,Manufacturing,6.78,11.65
8fcc95d9-7400-459c-aad9-2de561b6e12d,23a6cdf1-91a2-4bcb-9fe2-0c882c68b1ac,Real Estate Investment Trust,39672.91,Manufacturing,7.87,-3.9
77adb169-38af-4256-af00-32a0952cb133,23a6cdf1-91a2-4bcb-9fe2-0c882c68b1ac,Government Bonds,44970.46,Finance,1.66,-5.35
dcf0e7d6-da88-462b-95b2-8873eae62ef7,764dd9ba-7036-437d-8237-02ff8dced13e,Cryptocurrency,13281.64,Retail,5.51,4.32
8553713f-d3ce-4b0b-b9ec-d9dbf69dba8e,00556ce4-c5a4-4b40-afe3-9499326ca583,Bonds,35652.64,Retail,4.95,0.21
1de5aa48-74ee-461c-a6c4-d6c6d3c08715,00556ce4-c5a4-4b40-afe3-9499326ca583,Bonds,29524.9,Energy,1.32,19.71
ced60020-03f9-41f2-98ec-315e3b3dc28b,00556ce4-c5a4-4b40-afe3-9499326ca583,Bonds,14005.85,Healthcare,1.14,18.57
3442ae62-36b8-444e-b3da-8288985813b2,04f5b129-649b-4661-b329-3e34540c86f2,ETFs,24408.04,Technology,0.59,18.78
e8f875cd-9750-4629-b62e-4f0e0385437d,04f5b129-649b-4661-b329-3e34540c86f2,Commodities,17658.72,Manufacturing,14.39,4.61
5a1f8f46-043a-41b5-afc4-91cc58ca66d5,213455db-3baf-4918-b58f-41a11bd271b5,Real Estate Investment Trust,26416.54,Healthcare,4.56,8.49
05279a67-4c6a-448a-aced-2eed55f5ce02,213455db-3baf-4918-b58f-41a11bd271b5,Cryptocurrency,14709.42,Energy,10.02,0.18
cb8ac7cc-6ac0-4cff-b59f-5a1e1c8b85f5,213455db-3baf-4918-b58f-41a11bd271b5,Bonds,22736.25,Energy,3.14,17.09
5c4041d3-8dcd-4541-94ea-89fd26e974ba,e827aa0d-f2f4-4505-847f-d97bbf35ce75,Government Bonds,23982.22,Retail,12.2,-1.93
a03507b7-e376-464b-94d6-985e7b27eda2,e827aa0d-f2f4-4505-847f-d97bbf35ce75,Real Estate Investment Trust,25708.85,Energy,12.66,-6.98
d1ea14b6-c53c-41b8-b313-328144ce139c,5d7b40a6-3e0f-4744-adc3-18de4f9a2f7d,Government Bonds,46954.01,Retail,3.71,17.64
c7a2c302-1b36-41d0-8034-25dd1c415f70,5d7b40a6-3e0f-4744-adc3-18de4f9a2f7d,ETFs,5950.81,Technology,12.95,-3.91
809db2a1-16bd-4d8c-a40f-834469d90c32,5d7b40a6-3e0f-4744-adc3-18de4f9a2f7d,Mutual Funds,7639.41,Manufacturing,8.51,17.6
1ec5d83a-dac2-40c0-9b9e-f9ab1cb8c2bc,3d3c1962-0267-4d5a-bf6f-fc5cc27924f8,Real Estate Investment Trust,19862.81,Technology,13.98,15.81
ed0d8787-310e-44de-ad7e-221baad83146,3d3c1962-0267-4d5a-bf6f-fc5cc27924f8,ETFs,32868.49,Retail,7.5,19.55
63b06809-9e8c-4963-bae7-7abfb329a4aa,84fe9af1-f609-4cbd-93eb-15ab34f1375e,Bonds,34864.4,Healthcare,12.12,10.41
24bdb6e8-136f-460a-87fc-f24edbe0fd3f,b8345660-1ee6-4169-b5b0-f30cd4bad54f,Bonds,20256.46,Manufacturing,6.71,-6.69
05625a9c-d703-49e0-aed1-11ca1775de9c,b8345660-1ee6-4169-b5b0-f30cd4bad54f,Bonds,27340.98,Healthcare,7.32,-5.2
3c3a4baa-c40b-481b-8cd5-8fde24bc11bf,b8345660-1ee6-4169-b5b0-f30cd4bad54f,Cryptocurrency,44938.74,Energy,7.52,-3.25
8df60b71-1d86-4964-b8ec-c401e0f0f7ba,8406674a-141b-4f07-9111-34f1e8e797e2,Bonds,42478.46,Finance,11.06,-7.9
9940bbc3-8dce-4c07-bf3e-2906887e156c,8442b0a4-353f-49c1-abe5-49717dfd70ef,Real Estate Investment Trust,36929.0,Manufacturing,7.98,19.68
ef720f0f-9e2f-4aaf-9953-04e4e39c47bb,8442b0a4-353f-49c1-abe5-49717dfd70ef,Government Bonds,17328.65,Energy,8.78,17.54
d5bd9a44-be54-4380-b128-779e8faa695f,8442b0a4-353f-49c1-abe5-49717dfd70ef,Real Estate Investment Trust,4801.58,Energy,7.46,14.71
d240281a-8864-414b-b242-e6f32a1566ec,c0754582-ea24-4446-b2f0-4e88afeaedb4,Cryptocurrency,27059.58,Healthcare,8.65,10.28
9854a69b-fce6-4bb7-8248-6c233eb825ef,cb0ade23-397d-4ccb-862c-1b301698569c,Government Bonds,2973.88,Energy,7.21,9.2
72843881-a090-4e14-ba8b-d4655d0452cf,cb0ade23-397d-4ccb-862c-1b301698569c,Government Bonds,28713.21,Finance,12.27,19.25
774748fd-b426-4879-974f-814516f5377c,a285f44e-55f4-4444-8f75-c038382c0e0b,Commodities,9927.57,Healthcare,13.56,7.46
ef4815f7-62c4-4893-bd09-5e6fabd94013,a285f44e-55f4-4444-8f75-c038382c0e0b,ETFs,7714.27,Finance,0.87,-4.03
a7cde89d-e44f-4139-b2d9-f4f91820d74c,a285f44e-55f4-4444-8f75-c038382c0e0b,ETFs,6485.87,Energy,7.25,17.47
994f8000-8a8b-4af2-95d6-20725b8cdcf7,3e78a70f-2a23-423c-9675-20532675b886,Mutual Funds,25599.31,Manufacturing,9.79,-4.35
c2d1146a-6845-49ee-8a9b-4caed34f232b,3e78a70f-2a23-423c-9675-20532675b886,Stocks,11254.31,Retail,12.07,19.84
5feaa6dd-2d3e-4b42-8c54-2a6326723740,3e78a70f-2a23-423c-9675-20532675b886,Government Bonds,7657.55,Finance,8.47,4.43
7916ed08-b232-4803-a651-3cfee76a0624,629e6ba9-5ee4-48ee-bf97-b8ac01023679,Commodities,19699.26,Manufacturing,14.91,3.18
8bf86739-3876-4f89-8ff8-8aa4f01ee782,629e6ba9-5ee4-48ee-bf97-b8ac01023679,Bonds,13428.43,Technology,8.44,14.51
18518ef1-ee5d-4987-ae9e-9a5a03647683,1671bea8-de47-4406-b800-53cc9c3df5b8,ETFs,9885.88,Technology,4.88,2.31
a064c2ee-53ab-4b6f-9c01-0add601722ca,1671bea8-de47-4406-b800-53cc9c3df5b8,Mutual Funds,18487.19,Energy,5.65,5.34
c90f5f43-ead1-4ffb-9d5a-b9713d4528eb,1671bea8-de47-4406-b800-53cc9c3df5b8,Real Estate Investment Trust,23469.81,Energy,13.13,-2.49
e94e1ebd-ead2-49dc-a252-5e561037f9f6,1a772030-90a6-4232-833d-30b08e6e2cc3,Commodities,4345.38,Manufacturing,5.51,14.69
5b0565cb-194f-4a02-a78c-49f27133afd7,b4b90c14-dc5a-4fae-9242-5fa85cb00664,ETFs,15193.39,Manufacturing,8.56,4.99
ffad084c-350a-42cd-8e63-bf74b3d0521e,1d7baf25-9651-4061-a867-5718e81fa77f,Government Bonds,47898.93,Retail,7.93,-6.1
63edf01a-049a-4821-a208-045013061ae4,1d7baf25-9651-4061-a867-5718e81fa77f,Bonds,2269.61,Retail,10.03,0.47
158d3eb4-c4ac-4b53-9076-22e626d69af6,1d7baf25-9651-4061-a867-5718e81fa77f,Cryptocurrency,8452.16,Finance,4.54,10.24
408bc2eb-cef1-48d5-8c38-896a5f53bb9b,8358f456-5c3c-4477-8e78-e3d0ba0eff52,ETFs,30170.06,Energy,6.32,6.66
538d1a97-b4ce-41de-89bf-21e92a302381,a6c25d8e-8dc2-4e68-bf04-c6949eb2ffe2,Cryptocurrency,42076.2,Energy,10.0,-3.1
9729a44b-bf07-40fb-9cd2-c1cf63263c0c,a6c25d8e-8dc2-4e68-bf04-c6949eb2ffe2,Commodities,47923.88,Finance,10.18,-5.72
fed705ad-b9eb-44cb-a4d5-ff6feddc29b9,a6c25d8e-8dc2-4e68-bf04-c6949eb2ffe2,Commodities,7796.72,Technology,9.46,-2.32
0c0a335f-ab87-411e-bf73-bb9d8dcd4da4,f2fd7268-5f44-4dde-99d3-37b6cd75d336,Stocks,39202.84,Energy,0.64,-6.06
97b21f57-7f54-4fd9-a51a-946785a2fd8c,0e157060-bf64-4032-b8e9-8fd0066658c4,Stocks,40631.0,Energy,1.0,-7.31
20e993ce-39b7-4a6b-b5ec-1ee0415732d8,0e157060-bf64-4032-b8e9-8fd0066658c4,Cryptocurrency,28812.03,Technology,6.24,-0.21
2d82f720-d27e-4d9a-af91-ed14bd4ca806,54945a86-e93d-45ea-9317-859c4e35a049,Cryptocurrency,38364.29,Healthcare,13.77,-4.37
c01ecff8-c765-477b-8a2b-687d4575dedb,54945a86-e93d-45ea-9317-859c4e35a049,Mutual Funds,35882.72,Technology,5.11,-2.38
4b0b38f8-ba15-40f4-8b35-6b07a35b4b89,92623296-cebb-4280-9bc6-02579e8b5e7f,Cryptocurrency,9948.92,Finance,3.31,14.53
80feea9d-4a90-4398-8c1c-3eb7b5b6c7b7,58794a2c-e4ec-43c3-abbe-f5f389419afc,Stocks,14772.99,Healthcare,12.1,18.27
5e0d6641-78a5-4fd5-88f1-ddd22dc95892,58794a2c-e4ec-43c3-abbe-f5f389419afc,Commodities,4730.5,Retail,11.79,16.94
4a5608a2-03a0-4507-8e56-85129f185420,58794a2c-e4ec-43c3-abbe-f5f389419afc,Bonds,45369.87,Finance,7.3,8.22
e916ccc7-166d-4e7e-91d2-5947031c4fa3,3742482d-5bbb-4d6c-a291-464e64baa9c5,Commodities,13946.92,Manufacturing,13.82,10.45
074bad12-5748-40eb-92c8-bff6d67d1194,3742482d-5bbb-4d6c-a291-464e64baa9c5,Bonds,3498.29,Technology,7.32,8.87
32de0956-516a-45da-b009-4cfee7b4c0a5,3742482d-5bbb-4d6c-a291-464e64baa9c5,Government Bonds,13377.05,Energy,5.27,-6.32
f5800d6c-eddc-4128-b039-3b2083b662c2,0ceb9e64-44c0-41bb-a8d7-115fef31aea0,Commodities,44416.41,Retail,4.45,2.67
13bf163f-c4a1-437f-a24b-1381638c315c,93598f85-64d4-413a-9a2e-687d11ca48ba,Bonds,16902.44,Energy,7.18,1.51
32902c63-55a4-475a-9d73-aa01ef4f427c,93598f85-64d4-413a-9a2e-687d11ca48ba,Stocks,49380.09,Technology,6.82,16.99
f5540ccc-9d39-43b8-9672-d43082df8e2f,597647a0-beec-4270-abab-27e9336070c4,Real Estate Investment Trust,39513.06,Technology,3.75,-9.42
54e7ebee-b9c1-4d14-b547-6e51f14ae74a,cfccea83-3407-4539-bced-0fe439ae22dd,ETFs,13408.18,Energy,11.69,18.1
7ef15f93-004b-46c3-9d98-6404fbecab4d,cfccea83-3407-4539-bced-0fe439ae22dd,ETFs,37676.3,Energy,10.41,12.02
598279af-0c34-49f8-9796-45071b8ae084,cfccea83-3407-4539-bced-0fe439ae22dd,Bonds,28321.35,Healthcare,6.53,-6.42
ce93d2bf-384c-48ae-bdbf-d0953fea03b4,6eab2382-4797-427e-9c8e-c2d3f9fff38b,Cryptocurrency,8367.3,Energy,13.6,12.19
b7dba579-9c5c-4de9-9f4a-8a7a0cae7c84,6eab2382-4797-427e-9c8e-c2d3f9fff38b,Stocks,38557.16,Manufacturing,14.0,11.83
7c6617ca-a81a-4035-b60b-909a726a3a8a,6eab2382-4797-427e-9c8e-c2d3f9fff38b,Real Estate Investment Trust,23021.8,Finance,4.68,-0.74
2f0e046d-9ecb-418b-85c7-a42128f10634,1e7efc8b-5039-4620-b992-1b8b2f075074,Government Bonds,1901.82,Technology,7.93,17.2
b2b8706b-8cb5-457d-90d6-15067d676690,1e7efc8b-5039-4620-b992-1b8b2f075074,Real Estate Investment Trust,43806.0,Technology,12.56,3.33
4e5652fd-c67e-4768-82fb-43d9151b08c9,2fc3c332-76ec-4bac-9ba2-7d244574fc9b,Commodities,25198.14,Finance,4.05,-6.46
df2afbd5-a996-4ac1-9f00-5a5d6d075cdc,2fc3c332-76ec-4bac-9ba2-7d244574fc9b,Mutual Funds,24327.92,Energy,2.42,4.0
84edd76e-17eb-4fb0-80e0-cd80bc7e9fc6,2fc3c332-76ec-4bac-9ba2-7d244574fc9b,Commodities,43821.8,Retail,12.2,-8.7
bb491159-91e7-4712-ae82-0325b6e37799,a369f617-62dd-4eb8-b645-3f0b61e4bdf5,Commodities,48336.1,Manufacturing,13.25,2.99
eb69b36b-03c5-4226-aeb3-cfadefd64c31,a369f617-62dd-4eb8-b645-3f0b61e4bdf5,Mutual Funds,23419.14,Technology,1.58,2.28
85e85854-102e-4e34-a98b-34d861c70bcf,f4603e66-3e5d-477a-b7e6-5bc2689ca57b,ETFs,18859.27,Energy,10.92,5.82
ad4b3f85-0027-4a9e-be6b-abf3593bd048,995d932a-b22f-404e-86b3-4c46b1c8a176,Real Estate Investment Trust,6948.16,Energy,0.5,13.15
417eeeae-b606-409e-b290-09ef6ab5d0a6,995d932a-b22f-404e-86b3-4c46b1c8a176,Government Bonds,122.9,Healthcare,12.14,10.56
a705862f-7988-4e2c-b741-a3245ff716db,3b8717e9-eac3-471a-bf7f-73df653987e0,Cryptocurrency,24945.07,Retail,1.48,-9.17
bbb87f32-6c36-40b8-9d6b-456b0f03ec6b,fc909b82-efda-4365-a383-72bda025d759,Commodities,46355.26,Technology,5.93,14.26
b19dbac2-891b-4e3e-95fb-1fe9c6302661,fc909b82-efda-4365-a383-72bda025d759,Commodities,20854.98,Healthcare,12.33,-4.84
129cfe31-32ce-4107-9413-17b2e0c3af6f,fc909b82-efda-4365-a383-72bda025d759,Government Bonds,38838.33,Healthcare,12.31,11.35
1828da9c-eadd-425c-a83d-4b82c94da47a,ff6496e1-e6d2-4198-be0e-996e14da88c4,Stocks,3445.22,Finance,11.09,3.19
37dfb248-89e0-40f5-ad0a-e6b132041562,793fecb7-2d11-48fb-9e65-dda8f7149b35,Bonds,44972.26,Energy,12.48,13.08
4330adf8-f465-4ade-a2fc-5eaff1150fad,793fecb7-2d11-48fb-9e65-dda8f7149b35,Mutual Funds,47539.7,Technology,12.45,-2.72
adcb1548-ef2a-4c8c-9dcf-5b7ef75da92f,dd660d94-e85a-4ca5-951f-b53a965eb9d8,ETFs,22181.45,Retail,1.86,7.58
40b2eebb-1438-4805-abd3-27f5e1a16cca,beed6f5a-2e48-4fa2-b8f9-c1c8f65910ed,Real Estate Investment Trust,32230.0,Retail,6.44,-4.83
0592f4a7-64b8-4c2b-a154-703dae280317,045aae27-cf69-4c96-8a6d-9fbc23a53707,ETFs,11351.09,Manufacturing,6.67,18.42
304fbddb-db76-4e4b-9e54-b2e841a48827,045aae27-cf69-4c96-8a6d-9fbc23a53707,Commodities,41409.54,Retail,1.26,6.72
66f179f4-bf31-4309-b819-9b49cbaebc36,afa23631-f66f-40d5-b6fd-92b138fd6563,Mutual Funds,8125.83,Healthcare,11.83,6.91
9f65b734-2695-48ea-8f4c-ae6a7ecf8fd1,afa23631-f66f-40d5-b6fd-92b138fd6563,Real Estate Investment Trust,6388.58,Energy,11.03,-5.68
3f851a86-66b8-467b-b7c6-fd0ef1f2bb01,afa23631-f66f-40d5-b6fd-92b138fd6563,Commodities,40826.14,Retail,11.45,13.46
db62acd4-2ba0-40c2-aa2a-6f5b762ea650,740ea737-9ccd-4aab-890e-90611ab7ce92,Bonds,33880.24,Finance,13.62,-8.52
28f3b341-96d9-412b-9bba-16976e76c553,740ea737-9ccd-4aab-890e-90611ab7ce92,Real Estate Investment Trust,22466.36,Healthcare,13.39,-5.05
e6e583ec-0b5e-46e8-b85a-14861e68b27b,740ea737-9ccd-4aab-890e-90611ab7ce92,Stocks,952.15,Finance,1.02,11.08
7d3a0d3b-8c0f-4aad-aa89-c863a2d0bd74,82ba524a-dbd1-4534-8472-7d5874348ed4,Stocks,43679.85,Retail,1.16,-0.99
0b4b4fb9-80dd-4e2e-8792-680daf5e985b,82ba524a-dbd1-4534-8472-7d5874348ed4,Government Bonds,1870.69,Healthcare,14.02,11.56
d73cc5ea-13fe-4cfa-8ce5-c7008dfda6e0,74943b7d-b72b-4630-bcf5-81299002d90f,Stocks,42115.02,Manufacturing,10.86,12.06
714396bd-6ca3-45ce-986d-805080582e02,74943b7d-b72b-4630-bcf5-81299002d90f,Mutual Funds,35355.64,Energy,4.43,15.19
a4ca23bf-0ba5-4b51-a338-c5e4eb21ce21,74943b7d-b72b-4630-bcf5-81299002d90f,ETFs,44276.72,Retail,3.5,-6.33
2903e754-a7fa-4fa4-8c9c-203ddec5f989,fc48b23e-d273-48cb-8341-298cc16032df,Bonds,42832.94,Technology,10.17,16.82
7fadb12b-c929-47bc-9f72-4351f253dc63,c73d1def-4bc6-40be-abc1-b4592b051e94,Cryptocurrency,10278.27,Energy,0.76,18.56
cfdaa65f-7275-41cb-840e-d1393ce151d2,c73d1def-4bc6-40be-abc1-b4592b051e94,Bonds,49810.47,Energy,7.5,19.36
67911ede-acd7-4515-b480-4f20be28cfd0,c73d1def-4bc6-40be-abc1-b4592b051e94,Cryptocurrency,42135.23,Technology,2.0,0.36
977ecacf-e7bb-49a9-9d59-c4e0db217e89,12fdd37b-84df-4231-9b17-266bf32b7d8a,Bonds,17073.96,Finance,4.87,19.23
b7910b9b-c45f-4ee8-b1f3-bd14f861943b,353b4189-1060-49c1-9e14-e6cbc3c0b468,ETFs,40095.99,Finance,0.81,6.62
784270fe-aafa-4553-aa06-47569e357ca0,353b4189-1060-49c1-9e14-e6cbc3c0b468,Commodities,13311.36,Technology,14.67,6.06
480ebd23-ad77-428c-bb3d-77a234494c1d,be04a399-fc2e-480c-a38f-39a16db6e917,Bonds,24304.1,Finance,2.63,13.82
6db41ae9-27cf-4711-a87e-6de6c36b5895,be04a399-fc2e-480c-a38f-39a16db6e917,Bonds,40161.12,Energy,8.12,11.79
70b6f986-6c5b-4e58-ac99-74a73c56ed52,b4489580-55eb-455f-8de6-e7f83d01066d,ETFs,36076.86,Technology,10.05,8.81
1400e0d3-edd3-4c76-8899-f186da288168,b4489580-55eb-455f-8de6-e7f83d01066d,Bonds,9398.56,Technology,9.64,-7.11
c11c3879-3882-4076-8443-b9dca2a2e224,8d5b8945-7b9e-4045-b7d7-91941fb3adc5,Cryptocurrency,42844.64,Healthcare,4.89,6.37
cb07484d-72e6-477e-a87e-611b4b9d2c98,0e0a54d8-4f8f-493b-b63b-ec4dd6fad555,Government Bonds,4170.16,Manufacturing,3.54,0.23
4ca64ca0-f8c3-46a0-955b-3c8c8ebe40f3,248bcd27-f6cf-4253-9fc1-f65b1183d338,Commodities,32730.31,Technology,4.06,-4.84
33b9566c-e4dd-4221-9a71-8108d502894a,248bcd27-f6cf-4253-9fc1-f65b1183d338,Stocks,48734.05,Technology,14.16,2.5
cb9ac359-8669-46d4-bc01-e13cf9189dbf,248bcd27-f6cf-4253-9fc1-f65b1183d338,Government Bonds,37396.83,Finance,11.3,1.02
b4e92233-aafa-43cc-bcdc-0401b4db58e8,2d736551-076a-4a01-8637-ae111bdce6df,Commodities,35357.26,Healthcare,6.41,-9.57
d9f3b43a-c09f-4c06-8f8e-04d84000f23d,2d736551-076a-4a01-8637-ae111bdce6df,Bonds,14242.19,Healthcare,13.67,-2.44
17c58b27-3627-4123-8693-3452d29db850,2d736551-076a-4a01-8637-ae111bdce6df,Government Bonds,613.56,Technology,11.1,15.73
fbc86949-9c2c-4f6b-8fc3-cadc11bb6e97,ac10a2ec-3538-4bab-a5fb-39cb8b83eb7e,Cryptocurrency,23348.43,Manufacturing,2.0,-2.01
192ffc36-17c5-4c80-97a3-2cc66a003470,ac10a2ec-3538-4bab-a5fb-39cb8b83eb7e,Mutual Funds,3069.77,Healthcare,5.26,-4.05
41da6577-c3ce-4fd8-8d37-83e2a1d54418,ac10a2ec-3538-4bab-a5fb-39cb8b83eb7e,Government Bonds,47897.97,Healthcare,3.62,0.87
682b01d1-ac1e-453a-9663-37c788ed7036,afa232f7-e3c7-479d-9bb1-90bb9518794b,Cryptocurrency,14425.99,Technology,14.39,10.87
edec9299-4f22-49d2-bee3-71d973a9487b,afa232f7-e3c7-479d-9bb1-90bb9518794b,Cryptocurrency,49447.56,Energy,13.93,4.01
c136ae16-5b3a-45c1-9483-cd3635bf7826,afa232f7-e3c7-479d-9bb1-90bb9518794b,Bonds,20033.52,Retail,3.89,-9.49
e2ccd8fc-3c5c-4ad5-993c-dba0ba843769,c664ca4a-82ee-4b46-9fb5-c8042b2f3964,Mutual Funds,31521.84,Healthcare,13.09,-9.22
4091fd43-7b40-4cad-aac8-bef71b2b1e86,c664ca4a-82ee-4b46-9fb5-c8042b2f3964,Cryptocurrency,45380.11,Manufacturing,8.09,0.17
54b4bebe-adad-4042-b72a-a65374ddd8bb,9de34675-d5b3-4c20-9c99-e63760323c8c,Commodities,29045.04,Energy,1.94,-7.56
7805dcd4-a87d-4d1e-b2a6-885386f59de7,9de34675-d5b3-4c20-9c99-e63760323c8c,ETFs,41456.69,Finance,13.46,5.1
43821356-42a9-45b0-b97d-077121cdc64b,9de34675-d5b3-4c20-9c99-e63760323c8c,Cryptocurrency,22778.38,Finance,11.65,9.19
85471fb6-6884-493d-b560-f3a7bf7c60e3,39d8d448-579c-4433-8a5a-2c955e94ad05,Mutual Funds,7975.43,Retail,7.61,-5.0
3ffa0f2f-5cb1-4c04-834b-0255abfd2847,39d8d448-579c-4433-8a5a-2c955e94ad05,Commodities,46058.1,Retail,11.19,2.74
33eba809-c495-46b1-9b72-bc1ab6f22356,245242f8-08a5-41f0-b30a-fbde914ee045,Bonds,22151.05,Energy,1.95,10.07
ebe5efdf-5038-4cc6-9bec-83fae5d0a0ea,245242f8-08a5-41f0-b30a-fbde914ee045,Commodities,28846.74,Technology,5.9,2.38
e5fe5104-0631-4736-8431-5274a4b87e6f,245242f8-08a5-41f0-b30a-fbde914ee045,Government Bonds,30372.18,Manufacturing,5.98,-0.47
344a5ce9-7a29-4e8a-9096-1285df83681a,92d76923-cc72-4b0e-bc6a-3103e0a07643,Government Bonds,40159.75,Energy,8.17,-6.45
7e788ef3-72b5-4195-867b-08e54955ef0f,92d76923-cc72-4b0e-bc6a-3103e0a07643,Cryptocurrency,16789.98,Technology,2.96,8.02
2187530e-0eda-4e94-b091-94be8e460fc8,7b34f8a7-04e5-4be6-8e76-29a968a5fa05,Stocks,11119.2,Energy,5.03,9.31
1b6f9d62-de2b-4a54-a471-43a20c639a43,7b34f8a7-04e5-4be6-8e76-29a968a5fa05,Cryptocurrency,47819.1,Manufacturing,0.84,9.61
8fc38e3a-8f14-4124-83b5-2d967c063a04,7b34f8a7-04e5-4be6-8e76-29a968a5fa05,Mutual Funds,17870.43,Manufacturing,5.65,18.63
4d9cc88f-29fc-46e9-a980-d8f2d2492c43,d7258030-24f9-4541-b24e-3d4063786829,ETFs,44539.39,Retail,4.29,18.35
fd12305f-335c-4075-b1c8-5752e87b87c0,e692a228-3eee-49e7-997a-14ab8e107bfc,Bonds,8086.97,Energy,8.36,6.23
46ae3e44-3478-41d1-a997-b5fc946eada0,4a59a7f2-b4aa-40b5-a550-fc6c197a3634,Cryptocurrency,35116.55,Healthcare,6.61,-1.65
ad972924-ad59-4628-be80-d1df8ccc33e7,21274dae-f27b-40bc-9985-2d130052f8ca,Bonds,47348.82,Manufacturing,10.09,-8.27
574263d3-9114-4ab3-a045-29b3f0648c03,21274dae-f27b-40bc-9985-2d130052f8ca,Cryptocurrency,20552.87,Technology,5.73,15.91
6f4262bc-6240-4c68-b32b-c1c21053e0a8,21274dae-f27b-40bc-9985-2d130052f8ca,Stocks,1391.06,Finance,11.12,2.77
b9a9f307-e916-4e78-a988-55f724bd6630,ecee7892-9279-4256-9f62-fe57367f72ac,Bonds,19077.42,Finance,1.99,-1.64
9922d3b5-bf38-45fd-b03c-4b9e874e74bd,ecee7892-9279-4256-9f62-fe57367f72ac,Stocks,46232.0,Healthcare,2.01,-4.3
cc203d20-668d-46dc-976b-e8fca01f8454,ecee7892-9279-4256-9f62-fe57367f72ac,ETFs,46893.83,Retail,4.47,18.02
675d12c7-0d7d-46d6-ae48-472e904b3a73,0408247b-40d5-4b3f-a7b6-202b4afc1a98,Bonds,42176.93,Energy,4.22,-9.8
